Time  Layer1_Flux  Layer1_Error  Layer2_Flux  Layer2_Error  Layer3_Flux  Layer3_Error  Layer4_Flux  Layer4_Error  Layer5_Flux  Layer5_Error  Layer6_Flux  Layer6_Error  Layer7_Flux  Layer7_Error  Layer8_Flux  Layer8_Error  Layer9_Flux  Layer9_Error  Layer10_Flux  Layer10_Error  Layer11_Flux  Layer11_Error  Layer12_Flux  Layer12_Error  Layer13_Flux  Layer13_Error  Layer14_Flux  Layer14_Error  Layer15_Flux  Layer15_Error  Layer16_Flux  Layer16_Error  Layer17_Flux  Layer17_Error
3.1800E+04  3.28097E-06  0.2587  3.07407E-06  0.3086  2.11275E-06  0.3607  0.00000E+00  0.0000  3.21786E-07  0.7162  0.00000E+00  0.0000  1.36324E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.79148E-07  0.7073  9.93627E-07  0.4250  7.23246E-07  0.3593  1.46786E-06  0.2498  2.23712E-06  0.2203  2.26560E-06  0.1985  7.61346E-07  0.3526
3.1900E+04  2.74731E-06  0.2603  3.27956E-06  0.2860  1.81588E-06  0.3921  0.00000E+00  0.0000  3.63282E-07  0.6446  0.00000E+00  0.0000  1.79825E-08  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.31596E-07  0.5921  7.87056E-07  0.4555  6.63695E-07  0.3535  1.23452E-06  0.2877  2.22280E-06  0.2206  2.22416E-06  0.2011  6.79072E-07  0.3580
3.2000E+04  3.12740E-06  0.2904  3.27040E-06  0.2993  1.71800E-06  0.4020  3.76056E-08  1.0000  2.62125E-07  0.6897  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  8.61821E-08  1.0000  2.73822E-07  0.5776  9.35764E-07  0.4379  5.74615E-07  0.4104  1.57671E-06  0.2526  1.70367E-06  0.2459  2.18149E-06  0.2050  7.42148E-07  0.3605
3.2100E+04  3.88192E-06  0.2612  3.34662E-06  0.2897  1.10556E-06  0.5309  1.56594E-07  1.0000  1.24524E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.66966E-07  1.0000  2.73822E-07  0.5776  9.90997E-07  0.4359  6.56567E-07  0.3629  1.27501E-06  0.2707  1.50155E-06  0.2552  2.58949E-06  0.1912  6.90153E-07  0.3807
3.2200E+04  2.98307E-06  0.2565  3.96526E-06  0.2707  9.60337E-07  0.5242  6.02124E-08  0.8625  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  3.17265E-07  0.7081  2.73822E-07  0.5776  9.13589E-07  0.4441  6.61583E-07  0.3831  1.31512E-06  0.2802  1.66870E-06  0.2408  2.68403E-06  0.1856  6.06874E-07  0.3964
3.2300E+04  3.00716E-06  0.2654  4.19043E-06  0.2561  9.18049E-07  0.5151  1.52399E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  3.46587E-07  0.7076  3.08099E-07  0.5253  1.11274E-06  0.3911  5.66499E-07  0.3960  1.26728E-06  0.2692  1.68999E-06  0.2381  2.47114E-06  0.1951  4.89656E-07  0.4241
3.2400E+04  3.25585E-06  0.2533  3.50134E-06  0.2790  9.42132E-07  0.5129  1.52399E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  3.20033E-07  0.7078  3.25727E-07  0.5613  1.28553E-06  0.3885  5.65098E-07  0.4151  1.28005E-06  0.2699  1.77175E-06  0.2314  2.35759E-06  0.2001  5.72472E-07  0.3751
3.2500E+04  2.71581E-06  0.2784  2.30094E-06  0.3183  8.62743E-07  0.5175  1.52399E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  3.07899E-07  0.7096  3.12328E-07  0.5838  1.05846E-06  0.4359  4.10208E-07  0.5027  1.31198E-06  0.2724  1.92324E-06  0.2247  2.56979E-06  0.1918  8.83377E-07  0.3461
3.2600E+04  2.42250E-06  0.3076  3.15238E-06  0.2988  5.41614E-07  0.6752  1.52399E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  4.25172E-07  0.5960  2.37234E-07  0.6685  9.69671E-07  0.4399  3.08766E-07  0.5847  1.23302E-06  0.2811  1.97685E-06  0.2193  2.50816E-06  0.1907  9.65839E-07  0.3420
3.2700E+04  2.72027E-06  0.2897  4.46066E-06  0.2469  5.41853E-07  0.7189  1.52399E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  5.18617E-07  0.5415  2.20858E-07  0.7143  7.19211E-07  0.4920  2.33282E-07  0.7088  1.26321E-06  0.2771  2.01032E-06  0.2138  2.44818E-06  0.1985  9.84803E-07  0.3362
3.2800E+04  3.12140E-06  0.2692  3.95314E-06  0.2541  5.45379E-07  0.5592  1.52399E-07  1.0000  1.38255E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  6.81219E-07  0.4968  2.20858E-07  0.7143  5.78015E-07  0.4938  3.41371E-07  0.5197  1.23863E-06  0.2825  2.29779E-06  0.1983  2.73544E-06  0.1873  1.08061E-06  0.3225
3.2900E+04  2.07091E-06  0.3179  3.98427E-06  0.2521  8.06729E-07  0.5609  1.52399E-07  1.0000  9.84374E-08  1.0000  2.20972E-07  0.7170  0.00000E+00  0.0000  1.25882E-07  1.0000  1.71231E-07  1.0000  8.57884E-07  0.4498  1.92133E-07  0.7410  4.79128E-07  0.5775  3.60237E-07  0.5260  1.06327E-06  0.2943  2.61596E-06  0.1932  3.04170E-06  0.1742  1.17095E-06  0.2995
3.3000E+04  1.79668E-06  0.3439  4.08420E-06  0.2658  7.12091E-07  0.5858  1.52399E-07  1.0000  1.20853E-07  1.0000  3.44937E-07  0.7855  0.00000E+00  0.0000  3.21753E-07  0.7572  1.88835E-07  1.0000  6.99150E-07  0.5031  1.26185E-07  1.0000  4.51341E-07  0.5796  3.86515E-07  0.5114  9.78109E-07  0.3152  2.43296E-06  0.2001  3.37113E-06  0.1685  1.33009E-06  0.2818
3.3100E+04  1.72557E-06  0.3451  3.97648E-06  0.2664  2.77431E-07  0.7706  9.27052E-08  1.0000  0.00000E+00  0.0000  4.23845E-07  0.7222  0.00000E+00  0.0000  3.85113E-07  0.7156  1.88835E-07  1.0000  7.50260E-07  0.4494  2.74025E-07  0.6161  4.36599E-07  0.5517  3.40533E-07  0.5287  8.90956E-07  0.3215  2.30753E-06  0.2037  3.32896E-06  0.1697  1.39331E-06  0.2786
3.3200E+04  2.52805E-06  0.2985  4.07024E-06  0.2681  6.82114E-07  0.5847  0.00000E+00  0.0000  0.00000E+00  0.0000  2.55879E-07  1.0000  0.00000E+00  0.0000  3.85113E-07  0.7156  3.43279E-08  1.0000  9.28887E-07  0.4125  2.67556E-07  0.6258  7.32724E-07  0.4531  5.86489E-07  0.4543  8.17162E-07  0.3265  2.20354E-06  0.2035  3.44235E-06  0.1674  1.45153E-06  0.2725
3.3300E+04  3.13131E-06  0.2884  3.71767E-06  0.2730  7.51340E-07  0.5835  0.00000E+00  0.0000  4.14361E-08  1.0000  1.67249E-07  0.7472  0.00000E+00  0.0000  2.38728E-07  0.7521  0.00000E+00  0.0000  8.03817E-07  0.4489  2.29425E-07  0.7106  7.89258E-07  0.4473  5.84163E-07  0.4145  8.49914E-07  0.3319  2.26942E-06  0.2046  3.45283E-06  0.1667  1.34761E-06  0.2703
3.3400E+04  2.98140E-06  0.2995  3.52994E-06  0.2810  7.51340E-07  0.5835  1.22017E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.62603E-07  1.0000  0.00000E+00  0.0000  6.34618E-07  0.4806  2.29425E-07  0.7106  6.38292E-07  0.4905  4.75442E-07  0.4635  8.31227E-07  0.3357  2.18390E-06  0.2009  3.40659E-06  0.1617  1.32239E-06  0.2832
3.3500E+04  3.28479E-06  0.2952  3.24915E-06  0.2918  7.18191E-07  0.5909  2.13760E-07  1.0000  0.00000E+00  0.0000  1.98138E-08  1.0000  0.00000E+00  0.0000  7.48651E-08  1.0000  0.00000E+00  0.0000  7.42930E-07  0.4869  2.29425E-07  0.7106  5.87851E-07  0.5033  4.19062E-07  0.5058  6.10355E-07  0.3698  2.20025E-06  0.2040  3.27309E-06  0.1678  9.78871E-07  0.3003
3.3600E+04  2.77155E-06  0.3084  3.44938E-06  0.2855  5.52522E-07  0.7071  2.13760E-07  1.0000  0.00000E+00  0.0000  1.51301E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  7.21500E-07  0.5100  3.10075E-07  0.5866  5.08782E-07  0.5387  4.94339E-07  0.4577  7.59936E-07  0.3418  2.41094E-06  0.2011  3.50810E-06  0.1594  7.74005E-07  0.3476
3.3700E+04  2.53698E-06  0.3283  3.57760E-06  0.2820  5.52522E-07  0.7071  2.13760E-07  1.0000  3.36810E-10  1.0000  6.73187E-08  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  5.82897E-07  0.5804  3.57251E-07  0.5799  5.66913E-07  0.5020  5.80651E-07  0.4236  9.17662E-07  0.3262  2.08810E-06  0.2209  3.25755E-06  0.1714  7.94393E-07  0.3391
3.3800E+04  2.79080E-06  0.3010  3.23078E-06  0.2935  7.46677E-07  0.5843  1.05440E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  7.50302E-07  0.5155  3.23646E-07  0.5952  4.66175E-07  0.5199  8.07707E-07  0.3698  8.54622E-07  0.3324  1.88221E-06  0.2349  3.16305E-06  0.1677  7.52105E-07  0.3404
3.3900E+04  2.90976E-06  0.2942  3.03663E-06  0.2984  6.55582E-07  0.6164  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  5.95373E-07  0.5813  2.40212E-07  0.7080  8.17496E-07  0.4314  9.01528E-07  0.3545  7.35439E-07  0.3224  1.97203E-06  0.2390  3.01445E-06  0.1740  8.80001E-07  0.3175
3.4000E+04  2.28975E-06  0.3334  3.33378E-06  0.2625  1.44428E-07  0.7900  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  6.75096E-07  0.5825  1.26185E-07  1.0000  7.05040E-07  0.4777  8.04902E-07  0.3783  6.97365E-07  0.3299  2.14866E-06  0.2303  2.72094E-06  0.1866  1.26185E-06  0.2865
3.4100E+04  1.77314E-06  0.4047  3.45706E-06  0.2654  0.00000E+00  0.0000  0.00000E+00  0.0000  1.96546E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  8.02613E-08  1.0000  7.18354E-07  0.5833  1.26185E-07  1.0000  6.60513E-07  0.5054  8.52924E-07  0.3608  7.16511E-07  0.3572  2.39280E-06  0.2147  2.95801E-06  0.1756  1.30553E-06  0.2888
3.4200E+04  2.00209E-06  0.3668  3.19401E-06  0.2880  1.88669E-07  0.7269  0.00000E+00  0.0000  2.52325E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.96204E-07  1.0000  9.07948E-07  0.5065  1.26185E-07  1.0000  5.04193E-07  0.5819  8.79786E-07  0.3441  6.47505E-07  0.3736  2.40331E-06  0.2080  3.23189E-06  0.1688  1.11228E-06  0.2959
3.4300E+04  2.75099E-06  0.3204  3.95829E-06  0.2647  3.27783E-07  0.7072  0.00000E+00  0.0000  2.52325E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  4.69281E-08  1.0000  8.78031E-07  0.5120  1.26185E-07  1.0000  2.61279E-07  0.6582  7.71847E-07  0.3617  7.10150E-07  0.3999  2.27587E-06  0.2092  3.56279E-06  0.1638  8.25948E-07  0.3226
3.4400E+04  2.65737E-06  0.3263  4.11026E-06  0.2647  4.94617E-07  0.5774  0.00000E+00  0.0000  7.19871E-08  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.45797E-07  1.0000  7.30203E-07  0.5814  3.71941E-08  1.0000  5.01065E-08  1.0000  6.37162E-07  0.3992  9.49355E-07  0.3271  1.88891E-06  0.2284  3.20610E-06  0.1681  8.53450E-07  0.3245
3.4500E+04  2.28686E-06  0.3464  4.01606E-06  0.2703  7.04645E-07  0.6279  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  3.08580E-07  0.7672  8.78013E-07  0.5104  0.00000E+00  0.0000  1.45239E-07  1.0000  5.08140E-07  0.4539  9.99618E-07  0.3336  1.63571E-06  0.2493  3.18897E-06  0.1712  8.53911E-07  0.3246
3.4600E+04  2.16447E-06  0.3584  3.64373E-06  0.2871  1.06991E-06  0.4962  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  6.78606E-08  1.0000  4.27970E-07  0.7073  7.41142E-07  0.5800  0.00000E+00  0.0000  3.56485E-07  0.7121  4.00294E-07  0.4761  1.23638E-06  0.2986  1.54834E-06  0.2611  3.12745E-06  0.1749  7.63044E-07  0.3615
3.4700E+04  2.10539E-06  0.3697  3.21805E-06  0.3000  1.22796E-06  0.4412  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.06011E-07  1.0000  3.82793E-07  0.7145  6.79994E-07  0.5392  0.00000E+00  0.0000  2.17216E-07  1.0000  3.43682E-07  0.5059  1.70963E-06  0.2487  1.63691E-06  0.2509  2.69015E-06  0.1879  9.32856E-07  0.3198
3.4800E+04  2.29501E-06  0.3317  3.60132E-06  0.2822  1.17825E-06  0.4707  0.00000E+00  0.0000  1.78978E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.06011E-07  1.0000  2.19216E-07  1.0000  5.42012E-07  0.5365  0.00000E+00  0.0000  2.17216E-07  1.0000  2.60144E-07  0.5862  1.62842E-06  0.2503  1.47274E-06  0.2648  2.07510E-06  0.2059  8.86037E-07  0.3260
3.4900E+04  1.61873E-06  0.3566  3.36552E-06  0.2712  9.51775E-07  0.4585  0.00000E+00  0.0000  1.50374E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.06011E-07  1.0000  2.19216E-07  1.0000  4.19368E-07  0.6260  0.00000E+00  0.0000  1.01204E-07  0.6612  2.47124E-07  0.5526  1.55546E-06  0.2406  1.21153E-06  0.2877  1.64560E-06  0.2311  7.97454E-07  0.3472
3.5000E+04  9.77317E-07  0.4410  3.72277E-06  0.2579  9.36988E-07  0.4581  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.06011E-07  1.0000  2.19216E-07  1.0000  3.69086E-07  0.6982  9.20465E-08  0.8619  3.43944E-07  0.7174  4.44534E-07  0.4427  1.32354E-06  0.2535  1.48499E-06  0.2565  1.67820E-06  0.2436  7.14479E-07  0.3616
3.5100E+04  1.16559E-06  0.3988  3.71536E-06  0.2500  1.15690E-06  0.4582  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.06011E-07  1.0000  2.19216E-07  1.0000  4.26996E-07  0.6140  2.23658E-07  0.7287  3.43944E-07  0.7174  4.26995E-07  0.4302  1.21763E-06  0.2613  1.41127E-06  0.2784  1.59581E-06  0.2383  6.08699E-07  0.3977
3.5200E+04  1.24940E-06  0.4280  2.87562E-06  0.2663  1.12941E-06  0.4537  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.06011E-07  1.0000  2.19216E-07  1.0000  7.23656E-07  0.4960  1.89113E-07  0.7834  3.43944E-07  0.7174  2.76619E-07  0.5747  1.29986E-06  0.2598  1.25356E-06  0.2914  1.63938E-06  0.2343  5.04381E-07  0.4231
3.5300E+04  1.54936E-06  0.4291  3.40801E-06  0.2879  7.71363E-07  0.5681  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.06011E-07  1.0000  2.43498E-07  0.9042  7.27292E-07  0.4953  1.39656E-07  1.0000  3.43944E-07  0.7174  2.91822E-07  0.6059  1.34293E-06  0.2521  1.33172E-06  0.2789  1.98448E-06  0.2106  4.80219E-07  0.4372
3.5400E+04  1.78842E-06  0.3929  2.55033E-06  0.3276  7.82591E-07  0.5359  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.06011E-07  1.0000  5.33112E-07  0.5981  8.39267E-07  0.4452  1.39656E-07  1.0000  3.43944E-07  0.7174  1.49191E-07  1.0000  1.14812E-06  0.2964  1.41277E-06  0.2726  2.34380E-06  0.1969  5.14307E-07  0.4175
3.5500E+04  2.03297E-06  0.3414  2.01207E-06  0.3399  6.84072E-07  0.6271  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.06011E-07  1.0000  4.22826E-07  0.7076  7.92837E-07  0.4259  1.39656E-07  1.0000  2.70667E-07  0.7081  1.49191E-07  1.0000  1.34022E-06  0.2561  1.22518E-06  0.2939  2.24567E-06  0.2064  6.58816E-07  0.3824
3.5600E+04  2.02444E-06  0.4003  1.94698E-06  0.3409  5.73557E-07  0.7227  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.06011E-07  1.0000  2.10967E-07  0.9658  4.97965E-07  0.5100  1.39656E-07  1.0000  6.44230E-07  0.4451  2.00507E-07  0.7869  1.20868E-06  0.2861  1.21436E-06  0.2863  2.23754E-06  0.2058  7.24805E-07  0.3880
3.5700E+04  2.64531E-06  0.3367  2.07034E-06  0.3500  5.73557E-07  0.7227  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.06011E-07  1.0000  1.74258E-07  1.0000  3.23184E-07  0.7086  1.39656E-07  1.0000  1.10991E-06  0.3801  2.75695E-07  0.7095  9.05698E-07  0.3262  1.04430E-06  0.3028  2.01007E-06  0.2096  4.89823E-07  0.4551
3.5800E+04  2.78232E-06  0.3151  2.14327E-06  0.3578  7.34548E-07  0.6197  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.06011E-07  1.0000  0.00000E+00  0.0000  3.63973E-07  0.6391  1.39656E-07  1.0000  1.02153E-06  0.3789  2.75695E-07  0.7095  8.39192E-07  0.3459  7.42210E-07  0.3191  1.70133E-06  0.2327  4.55056E-07  0.4812
3.5900E+04  2.28742E-06  0.3739  1.78426E-06  0.3491  6.93065E-07  0.7485  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.06011E-07  1.0000  0.00000E+00  0.0000  3.61273E-07  0.6285  1.39656E-07  1.0000  8.86235E-07  0.4109  2.75695E-07  0.7095  1.13895E-06  0.2935  8.66007E-07  0.3051  1.65512E-06  0.2454  4.15974E-07  0.5180
3.6000E+04  2.35038E-06  0.3432  1.61410E-06  0.3804  8.96229E-07  0.6216  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.06011E-07  1.0000  0.00000E+00  0.0000  3.51227E-07  0.6409  4.75618E-08  1.0000  3.64341E-07  0.5971  3.13327E-07  0.6357  9.53442E-07  0.3207  9.36986E-07  0.2944  1.73399E-06  0.2404  5.39354E-07  0.4330
3.6100E+04  2.83614E-06  0.3089  2.06782E-06  0.3377  9.94583E-07  0.5732  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.49892E-07  1.0000  0.00000E+00  0.0000  4.76484E-07  0.5460  9.37473E-08  1.0000  1.86126E-07  0.8656  2.95975E-07  0.6644  1.12905E-06  0.2879  1.07659E-06  0.2715  1.59824E-06  0.2471  6.93587E-07  0.3593
3.6200E+04  3.43661E-06  0.2847  2.65289E-06  0.3151  7.75977E-07  0.5653  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  5.49497E-07  0.5174  1.40611E-07  0.8410  1.58763E-07  1.0000  2.75695E-07  0.7095  9.30626E-07  0.3115  1.16890E-06  0.2942  1.88290E-06  0.2297  5.00718E-07  0.4065
3.6300E+04  3.39335E-06  0.2886  2.39852E-06  0.2988  2.26297E-07  1.0000  0.00000E+00  0.0000  5.34949E-08  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  3.28768E-07  0.7204  2.04509E-07  0.7131  1.71271E-07  0.7778  2.75695E-07  0.7095  9.66397E-07  0.3159  1.41181E-06  0.2753  1.95359E-06  0.2209  6.50745E-07  0.3649
3.6400E+04  3.38691E-06  0.2847  2.84842E-06  0.2799  4.17022E-07  0.7097  0.00000E+00  0.0000  1.50405E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  3.28768E-07  0.7204  3.11478E-07  0.5806  1.74408E-07  1.0000  1.92379E-07  0.8073  9.40146E-07  0.3363  1.60984E-06  0.2629  1.82867E-06  0.2341  7.88580E-07  0.3351
3.6500E+04  2.88792E-06  0.2822  2.64142E-06  0.3338  4.11889E-07  0.7105  0.00000E+00  0.0000  1.50405E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  9.13469E-08  1.0000  3.28768E-07  0.7204  3.12021E-07  0.5807  1.74408E-07  1.0000  1.41155E-07  1.0000  9.21372E-07  0.3139  1.88906E-06  0.2380  2.25071E-06  0.2117  9.41360E-07  0.3066
3.6600E+04  2.35350E-06  0.2958  1.86099E-06  0.3481  6.35585E-07  0.7358  0.00000E+00  0.0000  1.64438E-08  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  3.28768E-07  0.7204  2.63388E-07  0.6185  1.74408E-07  1.0000  1.44501E-07  0.7228  7.66912E-07  0.3354  2.21850E-06  0.2231  2.61171E-06  0.2044  9.19004E-07  0.3238
3.6700E+04  2.30883E-06  0.3269  2.15348E-06  0.3263  7.15513E-07  0.7533  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.91087E-07  0.7490  2.23083E-07  0.7076  2.61736E-07  0.7084  2.65978E-07  0.6349  8.15419E-07  0.3460  2.11879E-06  0.2229  2.75740E-06  0.1972  7.69004E-07  0.3625
3.6800E+04  1.66847E-06  0.4243  2.28296E-06  0.3271  7.15513E-07  0.7533  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.99902E-07  0.9825  1.95382E-07  0.7107  2.17538E-07  1.0000  2.27950E-07  0.7115  5.65049E-07  0.3950  2.18676E-06  0.2252  2.82257E-06  0.1966  8.57213E-07  0.3180
3.6900E+04  1.77605E-06  0.3881  1.87547E-06  0.3530  7.74522E-07  0.7001  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  5.50675E-07  0.5872  1.07512E-07  1.0000  2.17538E-07  1.0000  2.24596E-07  0.7190  4.71575E-07  0.4570  1.98751E-06  0.2385  2.63629E-06  0.1930  9.82269E-07  0.2986
3.7000E+04  1.87397E-06  0.3508  1.53100E-06  0.3646  6.91780E-07  0.7469  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  4.35697E-07  0.5976  7.17649E-08  1.0000  2.17538E-07  1.0000  2.24596E-07  0.7190  5.35992E-07  0.4196  2.13327E-06  0.2339  2.38937E-06  0.2085  8.68404E-07  0.3138
3.7100E+04  1.69905E-06  0.3303  1.43867E-06  0.3694  6.82930E-07  0.7557  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.10559E-07  1.0000  3.25293E-07  0.7159  9.80717E-08  1.0000  1.18399E-07  1.0000  2.81845E-07  0.5655  5.91920E-07  0.3738  2.14897E-06  0.2378  1.99998E-06  0.2259  9.61084E-07  0.3061
3.7200E+04  1.15251E-06  0.4193  1.33225E-06  0.4109  7.02227E-07  0.7372  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.55496E-07  1.0000  1.59103E-07  0.7134  1.47781E-07  1.0000  1.95763E-07  0.9073  3.70694E-07  0.5217  6.63773E-07  0.3534  1.81509E-06  0.2509  1.80144E-06  0.2405  6.46502E-07  0.3696
3.7300E+04  1.23781E-06  0.3928  1.29133E-06  0.3907  2.16739E-07  0.7862  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.55496E-07  1.0000  2.06453E-07  0.7946  1.47781E-07  1.0000  2.80507E-07  0.7117  6.95559E-07  0.3741  8.09494E-07  0.3632  1.60522E-06  0.2652  1.88475E-06  0.2318  4.47900E-07  0.4646
3.7400E+04  2.22973E-06  0.2951  1.08546E-06  0.4565  1.61054E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.55496E-07  1.0000  2.91213E-07  0.7090  1.47781E-07  1.0000  3.36176E-07  0.7431  6.82654E-07  0.3760  1.06938E-06  0.3082  1.26105E-06  0.3039  1.90396E-06  0.2340  4.99243E-07  0.4374
3.7500E+04  2.31386E-06  0.3056  1.00395E-06  0.4405  1.61054E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.21243E-07  1.0000  2.91213E-07  0.7090  1.47781E-07  1.0000  1.44304E-07  0.7834  6.28701E-07  0.3946  1.20159E-06  0.2880  1.31790E-06  0.2928  1.67703E-06  0.2504  4.15141E-07  0.4148
3.7600E+04  2.25879E-06  0.3009  1.09549E-06  0.3904  2.96747E-07  0.7097  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  3.85517E-07  0.5888  1.47781E-07  1.0000  3.27160E-08  1.0000  6.07741E-07  0.4569  1.16318E-06  0.2899  1.47196E-06  0.2760  1.69672E-06  0.2520  5.91173E-07  0.3722
