Time  Layer1_Flux  Layer1_Error  Layer2_Flux  Layer2_Error  Layer3_Flux  Layer3_Error  Layer4_Flux  Layer4_Error  Layer5_Flux  Layer5_Error  Layer6_Flux  Layer6_Error  Layer7_Flux  Layer7_Error  Layer8_Flux  Layer8_Error  Layer9_Flux  Layer9_Error  Layer10_Flux  Layer10_Error  Layer11_Flux  Layer11_Error  Layer12_Flux  Layer12_Error  Layer13_Flux  Layer13_Error  Layer14_Flux  Layer14_Error  Layer15_Flux  Layer15_Error  Layer16_Flux  Layer16_Error  Layer17_Flux  Layer17_Error
4.4900E+04  1.27552E-06  0.4343  4.56820E-07  0.7095  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.25149E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.44249E-07  1.0000  3.77735E-07  0.7098  7.67653E-07  0.4699  1.66373E-06  0.3148  1.56027E-07  1.0000
4.5000E+04  1.07893E-06  0.4786  4.86245E-07  0.6693  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.44249E-07  1.0000  5.49498E-07  0.5795  5.35475E-07  0.5855  1.30227E-06  0.3374  1.72902E-07  0.9077
4.5100E+04  8.79454E-07  0.4497  7.00753E-07  0.5789  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.53802E-08  1.0000  1.44249E-07  1.0000  6.25263E-07  0.5836  3.92083E-07  0.6658  1.13462E-06  0.3421  1.65994E-07  0.7162
4.5200E+04  5.58455E-07  0.5963  7.00753E-07  0.5789  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.44249E-07  1.0000  4.32119E-07  0.6987  4.95150E-07  0.6304  8.84705E-07  0.4287  8.68588E-08  1.0000
4.5300E+04  7.99873E-07  0.4914  8.55559E-07  0.5037  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  3.53282E-08  0.7253  3.84875E-07  0.7036  5.23249E-07  0.6158  6.46848E-07  0.4840  5.72122E-08  1.0000
4.5400E+04  1.08129E-06  0.4144  1.14896E-06  0.4392  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.73415E-07  1.0000  2.47528E-07  1.0000  7.46965E-07  0.5180  7.21646E-07  0.4557  0.00000E+00  0.0000
4.5500E+04  1.30659E-06  0.3867  1.09919E-06  0.4266  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.73415E-07  1.0000  1.52601E-07  1.0000  6.45317E-07  0.5805  9.05466E-07  0.4009  0.00000E+00  0.0000
4.5600E+04  1.49423E-06  0.3647  6.82200E-07  0.5250  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.65067E-07  0.7400  0.00000E+00  0.0000  4.48276E-07  0.6415  1.02579E-06  0.3615  9.25259E-09  1.0000
4.5700E+04  1.72723E-06  0.3473  1.00210E-06  0.4829  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.79405E-07  0.8247  3.95687E-07  0.7125  0.00000E+00  0.0000  4.00479E-07  0.7081  8.51405E-07  0.4293  2.49258E-08  1.0000
4.5800E+04  1.78179E-06  0.3415  1.00254E-06  0.4587  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  3.70642E-07  0.7352  3.13089E-07  0.7669  0.00000E+00  0.0000  4.99621E-07  0.5853  7.02688E-07  0.4922  1.76999E-07  1.0000
4.5900E+04  1.63683E-06  0.3607  1.18690E-06  0.4383  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.43892E-07  0.6932  2.22272E-07  1.0000  2.06933E-07  0.7688  6.44560E-07  0.5127  4.06911E-07  0.4917  1.76999E-07  1.0000
4.6000E+04  1.38573E-06  0.3867  6.34451E-07  0.5788  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.26975E-07  0.7614  2.22272E-07  1.0000  2.58419E-07  0.7071  6.59587E-07  0.5119  3.60460E-07  0.5911  5.70519E-08  1.0000
4.6100E+04  1.38867E-06  0.3847  6.78901E-07  0.5357  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  4.51855E-08  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.58794E-07  1.0000  2.27807E-07  0.9760  2.58419E-07  0.7071  6.28196E-07  0.5200  4.37395E-07  0.5785  0.00000E+00  0.0000
4.6200E+04  1.14048E-06  0.4138  1.05071E-06  0.4332  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.58906E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.58794E-07  1.0000  2.81651E-07  0.7479  2.58419E-07  0.7071  5.63882E-07  0.5232  7.02764E-07  0.4069  0.00000E+00  0.0000
4.6300E+04  9.73343E-07  0.4535  1.22465E-06  0.4306  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.58906E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.58794E-07  1.0000  1.89359E-07  1.0000  4.55320E-07  0.5900  5.06762E-07  0.5888  1.06315E-06  0.3750  0.00000E+00  0.0000
4.6400E+04  1.33848E-06  0.3720  1.40994E-06  0.3769  9.39707E-08  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.58906E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.58794E-07  1.0000  1.89359E-07  1.0000  4.87370E-07  0.5832  7.63653E-07  0.4622  7.82382E-07  0.4511  7.62733E-08  1.0000
4.6500E+04  1.38925E-06  0.3727  1.39314E-06  0.3648  1.29076E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  7.90406E-09  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.58794E-07  1.0000  1.31914E-07  1.0000  6.43672E-07  0.5416  5.96981E-07  0.5489  7.74917E-07  0.4520  9.64598E-08  1.0000
4.6600E+04  1.09654E-06  0.4187  1.21016E-06  0.4217  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.86552E-07  0.8641  0.00000E+00  0.0000  4.26061E-07  0.5897  6.71018E-07  0.5092  8.96205E-07  0.4078  0.00000E+00  0.0000
4.6700E+04  5.98043E-07  0.5425  6.38070E-07  0.5493  1.03025E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.58122E-07  0.8623  0.00000E+00  0.0000  2.47296E-07  1.0000  4.83113E-07  0.5908  1.12474E-06  0.3849  0.00000E+00  0.0000
4.6800E+04  5.63724E-07  0.5301  6.50756E-07  0.5843  3.19002E-07  0.7210  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.77629E-07  0.7595  0.00000E+00  0.0000  2.47296E-07  1.0000  3.64845E-07  0.5320  1.12474E-06  0.3849  0.00000E+00  0.0000
4.6900E+04  4.98313E-07  0.5852  6.32140E-07  0.5812  3.82511E-07  0.7451  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.47296E-07  1.0000  1.82711E-07  0.8003  1.23484E-06  0.3618  0.00000E+00  0.0000
4.7000E+04  3.34689E-07  0.7070  6.10028E-07  0.5969  4.03626E-07  0.7080  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  6.30093E-09  1.0000  3.40955E-08  0.9374  1.04170E-06  0.3436  1.31340E-07  1.0000
4.7100E+04  4.92517E-07  0.7205  6.13488E-07  0.5936  3.24487E-07  0.8140  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  7.99644E-09  1.0000  0.00000E+00  0.0000  1.52835E-07  1.0000  8.45655E-07  0.4079  1.39147E-07  1.0000
4.7200E+04  5.60196E-07  0.6929  8.10321E-07  0.5210  2.54782E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.30643E-07  1.0000  0.00000E+00  0.0000  5.47565E-08  1.0000  1.18253E-06  0.3599  1.17597E-07  1.0000
4.7300E+04  6.89982E-07  0.6067  7.18977E-07  0.5705  2.54782E-07  1.0000  0.00000E+00  0.0000  1.59296E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  8.12720E-08  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.30643E-07  1.0000  1.30568E-07  1.0000  0.00000E+00  0.0000  1.35000E-06  0.3457  4.19737E-08  1.0000
4.7400E+04  6.89982E-07  0.6067  1.00882E-06  0.4582  2.54782E-07  1.0000  0.00000E+00  0.0000  2.03596E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.68873E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.30643E-07  1.0000  1.47685E-07  1.0000  0.00000E+00  0.0000  1.17523E-06  0.3794  1.24912E-07  1.0000
4.7500E+04  6.89982E-07  0.6067  1.24263E-06  0.4524  2.54782E-07  1.0000  0.00000E+00  0.0000  2.03596E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.68873E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.30643E-07  1.0000  1.47685E-07  1.0000  8.63926E-09  1.0000  1.06494E-06  0.4136  8.33214E-08  1.0000
4.7600E+04  6.08147E-07  0.6358  1.16333E-06  0.4529  2.40820E-07  1.0000  0.00000E+00  0.0000  2.03596E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  3.68451E-09  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  3.47139E-08  1.0000  2.44873E-09  1.0000  1.47685E-07  1.0000  1.91239E-07  1.0000  1.01920E-06  0.4202  0.00000E+00  0.0000
4.7700E+04  4.91903E-07  0.7496  1.21781E-06  0.4857  0.00000E+00  0.0000  0.00000E+00  0.0000  2.03596E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.31433E-07  0.7336  3.07188E-07  0.7824  1.03749E-06  0.4049  0.00000E+00  0.0000
4.7800E+04  6.27258E-07  0.6108  1.42065E-06  0.4244  0.00000E+00  0.0000  0.00000E+00  0.0000  2.03596E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.04058E-07  0.7754  5.75708E-09  1.0000  1.66210E-07  0.8955  3.78583E-07  0.7205  4.93022E-07  0.5206  0.00000E+00  0.0000
4.7900E+04  8.80722E-07  0.5303  1.49007E-06  0.4513  0.00000E+00  0.0000  0.00000E+00  0.0000  2.03596E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.85076E-07  0.7073  2.22929E-07  1.0000  1.06855E-07  1.0000  3.78583E-07  0.7205  5.65116E-07  0.5249  0.00000E+00  0.0000
4.8000E+04  4.73012E-07  0.6408  1.24515E-06  0.4593  0.00000E+00  0.0000  0.00000E+00  0.0000  1.09860E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.85076E-07  0.7073  2.22929E-07  1.0000  0.00000E+00  0.0000  3.68727E-07  0.7178  6.01638E-07  0.4935  0.00000E+00  0.0000
4.8100E+04  4.00113E-07  0.6168  1.08589E-06  0.4857  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.67452E-07  0.8801  1.31900E-07  1.0000  0.00000E+00  0.0000  8.35587E-08  1.0000  4.66854E-07  0.5332  0.00000E+00  0.0000
4.8200E+04  5.22565E-07  0.5785  7.38160E-07  0.5871  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.45773E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  5.84984E-07  0.4904  0.00000E+00  0.0000
4.8300E+04  6.09557E-07  0.4775  5.54509E-07  0.5995  0.00000E+00  0.0000  2.35936E-08  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.04740E-07  1.0000  0.00000E+00  0.0000  1.55828E-07  0.7130  9.41828E-08  1.0000  5.31801E-07  0.4609  2.61848E-08  1.0000
4.8400E+04  8.31133E-07  0.4573  7.29872E-07  0.6188  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  3.37513E-07  0.6171  1.34035E-07  1.0000  2.57984E-07  0.7073  1.55717E-08  1.0000
4.8500E+04  9.28176E-07  0.4227  9.79799E-07  0.5129  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  5.43970E-08  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  5.69248E-07  0.5046  1.34035E-07  1.0000  2.54919E-07  0.7076  0.00000E+00  0.0000
4.8600E+04  1.00079E-06  0.4377  1.01226E-06  0.5194  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  4.09387E-08  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.27499E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  6.03230E-07  0.5006  1.86718E-07  0.7713  1.32193E-07  1.0000  0.00000E+00  0.0000
4.8700E+04  1.04807E-06  0.4239  1.43359E-06  0.4056  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.85189E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.27499E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  6.03230E-07  0.5006  1.73122E-07  0.8065  1.32193E-07  1.0000  0.00000E+00  0.0000
4.8800E+04  7.15383E-07  0.4879  1.10378E-06  0.4740  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.27499E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  6.03230E-07  0.5006  2.43873E-07  0.6931  1.32193E-07  1.0000  0.00000E+00  0.0000
4.8900E+04  6.48446E-07  0.5176  1.05728E-06  0.4899  1.26899E-07  0.7125  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  4.30061E-08  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  4.52091E-07  0.5759  3.78303E-07  0.7272  3.71064E-07  0.5781  0.00000E+00  0.0000
4.9000E+04  1.06355E-06  0.4144  7.47558E-07  0.4887  1.78672E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  4.72896E-07  0.5526  2.72945E-07  0.8709  4.74710E-07  0.5960  0.00000E+00  0.0000
4.9100E+04  9.16862E-07  0.4282  4.25406E-07  0.6784  1.78672E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  7.76218E-08  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  5.48443E-07  0.5159  2.34589E-07  1.0000  5.32241E-07  0.5395  0.00000E+00  0.0000
4.9200E+04  9.78024E-07  0.3732  2.43133E-07  1.0000  1.41899E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.85178E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  7.21636E-08  1.0000  4.55369E-07  0.5780  2.34589E-07  1.0000  5.25990E-07  0.5589  0.00000E+00  0.0000
4.9300E+04  8.91625E-07  0.4018  3.02595E-07  0.8272  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.85178E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.80878E-07  1.0000  2.78895E-07  0.7163  2.34589E-07  1.0000  5.48718E-07  0.5330  0.00000E+00  0.0000
4.9400E+04  9.31534E-07  0.4147  4.91407E-07  0.6483  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  9.93275E-08  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.80878E-07  1.0000  1.62040E-07  1.0000  2.34589E-07  1.0000  7.74503E-07  0.4572  0.00000E+00  0.0000
4.9500E+04  8.15791E-07  0.4174  3.41131E-07  0.7128  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.80878E-07  1.0000  2.18276E-07  0.7858  2.03872E-07  0.9043  5.98111E-07  0.5078  0.00000E+00  0.0000
4.9600E+04  7.94902E-07  0.4520  2.47368E-07  1.0000  8.92753E-08  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.80878E-07  1.0000  2.59431E-07  0.6196  2.27751E-07  0.7094  7.05118E-07  0.5131  0.00000E+00  0.0000
4.9700E+04  4.98193E-07  0.5653  2.47368E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.78204E-07  1.0000  2.05618E-07  0.9841  1.37436E-07  1.0000  7.16367E-07  0.4934  0.00000E+00  0.0000
4.9800E+04  2.79030E-07  0.6515  2.02593E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.14517E-08  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  3.36972E-07  0.7212  1.03386E-07  1.0000  4.83444E-07  0.5532  0.00000E+00  0.0000
4.9900E+04  1.53445E-07  1.0000  2.66716E-07  0.7542  0.00000E+00  0.0000  0.00000E+00  0.0000  1.78494E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  5.44196E-07  0.5869  1.47285E-07  1.0000  8.93730E-07  0.4269  0.00000E+00  0.0000
5.0000E+04  1.53445E-07  1.0000  3.32166E-07  0.7259  0.00000E+00  0.0000  9.99073E-08  1.0000  1.78494E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  5.82175E-07  0.5930  2.25088E-07  0.7400  9.83766E-07  0.4018  0.00000E+00  0.0000
5.0100E+04  1.29654E-08  1.0000  2.04590E-07  1.0000  0.00000E+00  0.0000  1.37762E-07  1.0000  1.78494E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  4.30032E-07  0.6609  4.59388E-07  0.5153  1.01132E-06  0.4171  0.00000E+00  0.0000
5.0200E+04  0.00000E+00  0.0000  2.04590E-07  1.0000  0.00000E+00  0.0000  7.83904E-08  1.0000  2.42337E-07  0.7822  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  3.74877E-07  0.7268  5.17672E-07  0.5908  6.64021E-07  0.5071  2.94072E-09  1.0000
5.0300E+04  0.00000E+00  0.0000  2.04590E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.04634E-07  0.7826  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  4.84687E-07  0.6162  3.46345E-07  0.6168  6.65781E-07  0.5059  0.00000E+00  0.0000
5.0400E+04  0.00000E+00  0.0000  2.04590E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.50827E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  5.51562E-07  0.5952  2.57126E-07  0.6822  9.32480E-07  0.4047  0.00000E+00  0.0000
5.0500E+04  1.05919E-07  1.0000  2.87026E-07  0.7416  0.00000E+00  0.0000  0.00000E+00  0.0000  6.44015E-09  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  4.32962E-07  0.6527  3.87066E-07  0.5922  7.48319E-07  0.4342  0.00000E+00  0.0000
5.0600E+04  1.72507E-07  1.0000  4.07439E-07  0.7034  4.36692E-08  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.01124E-07  0.7343  4.19120E-07  0.5805  6.46812E-07  0.4695  0.00000E+00  0.0000
5.0700E+04  2.22681E-07  0.8068  4.06781E-07  0.6198  1.82952E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.28714E-07  1.0000  4.73087E-07  0.5715  6.25685E-07  0.4799  0.00000E+00  0.0000
